GLOBALEVENTID,SQLDATE,MonthYear,Year,FractionDate,Actor1Code,Actor1Name,Actor1CountryCode,Actor1KnownGroupCode,Actor1EthnicCode,Actor1Religion1Code,Actor1Religion2Code,Actor1Type1Code,Actor1Type2Code,Actor1Type3Code,Actor2Code,Actor2Name,Actor2CountryCode,Actor2KnownGroupCode,Actor2EthnicCode,Actor2Religion1Code,Actor2Religion2Code,Actor2Type1Code,Actor2Type2Code,Actor2Type3Code,IsRootEvent,EventCode,EventBaseCode,EventRootCode,QuadClass,GoldsteinScale,NumMentions,NumSources,NumArticles,AvgTone,Actor1Geo_Type,Actor1Geo_FullName,Actor1Geo_CountryCode,Actor1Geo_ADM1Code,Actor1Geo_Lat,Actor1Geo_Long,Actor1Geo_FeatureID,Actor2Geo_Type,Actor2Geo_FullName,Actor2Geo_CountryCode,Actor2Geo_ADM1Code,Actor2Geo_Lat,Actor2Geo_Long,Actor2Geo_FeatureID,ActionGeo_Type,ActionGeo_FullName,ActionGeo_CountryCode,ActionGeo_ADM1Code,ActionGeo_Lat,ActionGeo_Long,ActionGeo_FeatureID,DATEADDED,SOURCEURL
495772753,20151220,201512,2015,2015.9589,INDLEG,MAHARASHTRA,IND,,,,,LEG,,,,,,,,,,,,,1,053,053,05,1,3.8,1,1,1,-4.3956043956044,4,"Shiv, Rajasthan, India",IN,IN24,26.1833,71.25,-2111141,0,,,,,,,4,"Shiv, Rajasthan, India",IN,IN24,26.1833,71.25,-2111141,20151220,http://echoofindia.com/mumbai-shiv-sena-blasts-fadnavis-supporting-separate-vidarbha-issue-100408
495772755,20151220,201512,2015,2015.9589,INDLEG,MAHARASHTRA,IND,,,,,LEG,,,sen,SENA,,,sen,,,,,,1,053,053,05,1,3.8,9,1,9,-4.3956043956044,4,"Shiv, Rajasthan, India",IN,IN24,26.1833,71.25,-2111141,4,"Shiv, Rajasthan, India",IN,IN24,26.1833,71.25,-2111141,4,"Shiv, Rajasthan, India",IN,IN24,26.1833,71.25,-2111141,20151220,http://echoofindia.com/mumbai-shiv-sena-blasts-fadnavis-supporting-separate-vidarbha-issue-100408
495804811,20151220,201512,2015,2015.9589,INDLEG,HARYANA,IND,,,,,LEG,,,,,,,,,,,,,0,051,051,05,1,3.4,2,1,2,-1.24653739612188,4,"Haryana, Haryana, India",IN,IN10,29.6161,76.9806,6210381,0,,,,,,,4,"Rohtak, Haryana, India",IN,IN10,28.9,76.5667,-2109525,20151220,http://www.firstpost.com/politics/spreading-propaganda-how-haryana-is-insulting-bhagat-singh-to-honour-a-bjp-leader-2552930.html
495818289,20151220,201512,2015,2015.9589,INDLEG,HARYANA,IND,,,,,LEG,,,,,,,,,,,,,0,051,051,05,1,3.4,2,1,2,-1.21951219512195,4,"Haryana, Haryana, India",IN,IN10,29.6161,76.9806,6210381,0,,,,,,,4,"Haryana, Haryana, India",IN,IN10,29.6161,76.9806,6210381,20151220,http://m.firstpost.com/politics/spreading-propaganda-how-haryana-is-insulting-bhagat-singh-to-honour-a-bjp-leader-2552930.html
495822701,20151220,201512,2015,2015.9589,INDLEG,HARYANA,IND,,,,,LEG,,,PAK,PAKISTAN,PAK,,,,,,,,0,051,051,05,1,3.4,6,1,6,-1.22116689280868,4,"Kanyakumari, Tamil Nadu, India",IN,IN25,8.07611,77.5483,-2099548,4,"Lahore, Punjab, Pakistan",PK,PK04,31.5497,74.3436,-2767043,4,"Kanyakumari, Tamil Nadu, India",IN,IN25,8.07611,77.5483,-2099548,20151220,http://www.in.com/news/politics/spreading-propaganda-how-haryana-is-insulting-bhagat-singh-to-honour-a-bjp-leader-53426210-in-1.html
497067952,20151225,201512,2015,2015.9726,INDLEG,MANIPUR,IND,,,,,LEG,,,CHRPRO921,THE CHRISTIAN COMMUNITY,,,,CHR,PRO,,,,1,051,051,05,1,3.4,10,1,10,13.2478632478632,0,,,,,,,0,,,,,,,0,,,,,,,20151225,http://kanglaonline.com/2015/12/guv-cm-speaker-greet/
475039021,20151011,201510,2015,2015.7699,INDLEG,MUMBAI,IND,,,,,LEG,,,GOVLEG,PRESIDENT,,,,,,GOV,LEG,,1,051,051,05,1,3.4,66,25,62,0.170564271907932,4,"Mumbai, Maharashtra, India",IN,IN16,18.975,72.8258,-2092174,4,"Mumbai, Maharashtra, India",IN,IN16,18.975,72.8258,-2092174,4,"Mumbai, Maharashtra, India",IN,IN16,18.975,72.8258,-2092174,20151011,http://www.canindia.com/2015/10/pm-lays-foundation-for-ambedkar-memorial-shiv-sena-boycotts-event/
477262073,20151018,201510,2015,2015.789,INDLEG,MANIPUR,IND,,,,,LEG,,,,,,,,,,,,,1,051,051,05,1,3.4,5,1,5,1.57894736842105,0,,,,,,,0,,,,,,,0,,,,,,,20151018,http://kanglaonline.com/2015/10/circa-observes-manipur-state-assembly-day-urges-govt-to-put-celebration-in-official-calendar/
482858135,20151108,201511,2015,2015.8438,INDLEG,KERALA,IND,,,,,LEG,,,,,,,,,,,,,1,051,051,05,1,3.4,70,7,70,2.28129261392905,0,,,,,,,0,,,,,,,0,,,,,,,20151108,http://www.thehindu.com/news/cities/Kochi/wakeup-call-to-both-fronts/article7857327.ece
483038260,20151108,201511,2015,2015.8438,INDLEG,KERALA,IND,,,,,LEG,,,CVL,VILLAGE,,,,,,CVL,,,0,051,051,05,1,3.4,2,1,2,0.53667262969589,5,"Kerala, Kerala, India",IN,IN13,10.0,76.5,-2100307,5,"Kerala, Kerala, India",IN,IN13,10.0,76.5,-2100307,5,"Kerala, Kerala, India",IN,IN13,10.0,76.5,-2100307,20151108,http://www.gulf-times.com/india/185/details/462124/kerala-civic-elections-an-eye-opener-for-chandy
472833456,20151004,201510,2015,2015.7507,INDLEG,KERALA,IND,,,,,LEG,,,IND,KERALA,IND,,,,,,,,1,051,051,05,1,3.4,10,1,10,1.0,0,,,,,,,0,,,,,,,0,,,,,,,20151004,http://www.madhyamam.com/en/node/36649
495650781,20151219,201512,2015,2015.9562,INDLEG,MAHARASHTRA,IND,,,,,LEG,,,,,,,,,,,,,1,053,053,05,1,3.8,14,7,12,-4.23726069261049,4,"Shiv, Rajasthan, India",IN,IN24,26.1833,71.25,-2111141,0,,,,,,,4,"Shiv, Rajasthan, India",IN,IN24,26.1833,71.25,-2111141,20151219,http://www.business-standard.com/article/pti-stories/sena-blasts-fadnavis-for-backing-ag-on-separate-vidarbha-115121900349_1.html
495650782,20151219,201512,2015,2015.9562,INDLEG,MAHARASHTRA,IND,,,,,LEG,,,sen,SENA,,,sen,,,,,,1,053,053,05,1,3.8,79,7,62,-4.23726069261049,4,"Shiv, Rajasthan, India",IN,IN24,26.1833,71.25,-2111141,4,"Shiv, Rajasthan, India",IN,IN24,26.1833,71.25,-2111141,4,"Shiv, Rajasthan, India",IN,IN24,26.1833,71.25,-2111141,20151219,http://www.business-standard.com/article/pti-stories/sena-blasts-fadnavis-for-backing-ag-on-separate-vidarbha-115121900349_1.html
495659376,20151219,201512,2015,2015.9562,INDLEG,MAHARASHTRA,IND,,,,,LEG,,,,,,,,,,,,,1,053,053,05,1,3.8,3,3,3,-4.13600288600289,4,"Nagpur, Maharashtra, India",IN,IN16,21.15,79.1,-2105396,0,,,,,,,4,"Mumbai, Maharashtra, India",IN,IN16,18.975,72.8258,-2092174,20151219,http://zeenews.india.com/news/india/shiv-sena-blasts-fadnavis-for-supporting-separate-vidarbha-issue_1836348.html
495659377,20151219,201512,2015,2015.9562,INDLEG,MAHARASHTRA,IND,,,,,LEG,,,,,,,,,,,,,1,053,053,05,1,3.8,3,3,3,-4.13600288600289,4,"Nagpur, Maharashtra, India",IN,IN16,21.15,79.1,-2105396,0,,,,,,,4,"Nagpur, Maharashtra, India",IN,IN16,21.15,79.1,-2105396,20151219,http://zeenews.india.com/news/india/shiv-sena-blasts-fadnavis-for-supporting-separate-vidarbha-issue_1836348.html
495659378,20151219,201512,2015,2015.9562,INDLEG,MAHARASHTRA,IND,,,,,LEG,,,sen,SENA,,,sen,,,,,,1,053,053,05,1,3.8,28,5,28,-3.96227299082223,4,"Nagpur, Maharashtra, India",IN,IN16,21.15,79.1,-2105396,4,"Mumbai, Maharashtra, India",IN,IN16,18.975,72.8258,-2092174,4,"Mumbai, Maharashtra, India",IN,IN16,18.975,72.8258,-2092174,20151219,http://zeenews.india.com/news/india/shiv-sena-blasts-fadnavis-for-supporting-separate-vidarbha-issue_1836348.html
495659379,20151219,201512,2015,2015.9562,INDLEG,MAHARASHTRA,IND,,,,,LEG,,,sen,SENA,,,sen,,,,,,1,053,053,05,1,3.8,3,3,3,-4.13600288600289,4,"Nagpur, Maharashtra, India",IN,IN16,21.15,79.1,-2105396,4,"Mumbai, Maharashtra, India",IN,IN16,18.975,72.8258,-2092174,4,"Nagpur, Maharashtra, India",IN,IN16,21.15,79.1,-2105396,20151219,http://zeenews.india.com/news/india/shiv-sena-blasts-fadnavis-for-supporting-separate-vidarbha-issue_1836348.html
497670563,20151228,201512,2015,2015.9808,INDLEG,MUMBAI,IND,,,,,LEG,,,,,,,,,,,,,1,055,055,05,1,7.0,8,2,8,-1.86915887850467,4,"Mumbai, Maharashtra, India",IN,IN16,18.975,72.8258,-2092174,0,,,,,,,4,"Mumbai, Maharashtra, India",IN,IN16,18.975,72.8258,-2092174,20151228,http://www.mid-day.com/articles/mouthpiece-blooper-content-editor-of-mumbai-congress-journal-sudhir-joshi-sacked/16812183
497670564,20151228,201512,2015,2015.9808,INDLEG,MUMBAI,IND,,,,,LEG,,,,,,,,,,,,,1,055,055,05,1,7.0,4,2,4,-1.86915887850467,1,China,CH,CH,35.0,105.0,CH,0,,,,,,,1,China,CH,CH,35.0,105.0,CH,20151228,http://www.mid-day.com/articles/mouthpiece-blooper-content-editor-of-mumbai-congress-journal-sudhir-joshi-sacked/16812183
497678833,20151228,201512,2015,2015.9808,INDLEG,WEST BENGAL,IND,,,,,LEG,,,,,,,,,,,,,0,057,057,05,1,8.0,10,1,10,-0.6412997007268,4,"Darjeeling, West Bengal, India",IN,IN28,27.0333,88.2667,-2094056,0,,,,,,,4,"Darjeeling, West Bengal, India",IN,IN28,27.0333,88.2667,-2094056,20151228,http://darjeelingtimes.com/ghumdai-firdai-rumjha-taar-tribal-status-for-%E2%80%AA%E2%80%8Egorkhas%E2%80%AC/
497775257,20151228,201512,2015,2015.9808,INDLEG,MAHARASHTRA,IND,,,,,LEG,,,,,,,,,,,,,1,051,051,05,1,3.4,3,1,3,-6.44202180376611,4,"Osmanabad, Maharashtra, India",IN,IN16,18.1667,76.05,-2106571,0,,,,,,,4,"Osmanabad, Maharashtra, India",IN,IN16,18.1667,76.05,-2106571,20151228,http://indianexpress.com/article/cities/mumbai/100-distressed-farmers-commit-suicide-in-a-month-in-drought-hit-marathwada/
497775258,20151228,201512,2015,2015.9808,INDLEG,MAHARASHTRA,IND,,,,,LEG,,,ISR,ISRAEL,ISR,,,,,,,,1,051,051,05,1,3.4,2,1,2,-6.44202180376611,4,"Osmanabad, Maharashtra, India",IN,IN16,18.1667,76.05,-2106571,4,"Osmanabad, Maharashtra, India",IN,IN16,18.1667,76.05,-2106571,4,"Osmanabad, Maharashtra, India",IN,IN16,18.1667,76.05,-2106571,20151228,http://indianexpress.com/article/cities/mumbai/100-distressed-farmers-commit-suicide-in-a-month-in-drought-hit-marathwada/
498546445,20151231,201512,2015,2015.989,INDLEG,TAMIL NADU,IND,,,,,LEG,,,GOVLEG,PRESIDENT,,,,,,GOV,LEG,,1,051,051,05,1,3.4,10,1,10,3.2608695652174,0,,,,,,,0,,,,,,,0,,,,,,,20151231,http://www.deccanherald.com/content/520593/pre-election-alliances-could-only.html
472275654,20151002,201510,2015,2015.7452,INDLEG,TAMIL NADU,IND,,,,,LEG,,,,,,,,,,,,,1,051,051,05,1,3.4,2,1,2,-0.42462845010616,5,"Tamil Nadu, Tamil Nadu, India",IN,IN25,11.0,78.0,-2112557,0,,,,,,,5,"Tamil Nadu, Tamil Nadu, India",IN,IN25,11.0,78.0,-2112557,20151002,http://www.thehindu.com/news/national/tamil-nadu/congress-celebrates-sivaji-anniversary/article7714239.ece
498065637,20151230,201512,2015,2015.9863,INDLEG,TAMIL NADU,IND,,,,,LEG,,,GOV,PRESIDENT,,,,,,GOV,,,1,051,051,05,1,3.4,20,1,20,2.4692298898754,0,,,,,,,0,,,,,,,0,,,,,,,20151230,http://www.thehindu.com/news/cities/chennai/elangovan-welcomes-karunanidhis-remarks/article8043563.ece
498133908,20151230,201512,2015,2015.9863,INDLEG,KARNATAKA,IND,,,,,LEG,,,IND,BANGALORE,IND,,,,,,,,1,051,051,05,1,3.4,2,1,2,-1.21457489878542,5,"Karnataka, Karnataka, India",IN,IN19,13.5,76.0,-2099860,5,"Karnataka, Karnataka, India",IN,IN19,13.5,76.0,-2099860,5,"Karnataka, Karnataka, India",IN,IN19,13.5,76.0,-2099860,20151230,http://www.india.com/news/india/karnataka-legislative-council-election-results-2015-congress-wins-1-mlc-seats-leads-on-11-bjp-ahead-on-4-822991/
493938397,20151214,201512,2015,2015.9425,INDLEG,KERALA,IND,,,,,LEG,,,,,,,,,,,,,1,051,051,05,1,3.4,2,1,2,-3.954802259887,4,"Haryana, Haryana, India",IN,IN10,29.6161,76.9806,6210381,0,,,,,,,4,"Haryana, Haryana, India",IN,IN10,29.6161,76.9806,6210381,20151214,http://news.niticentral.com/2015/12/14/kerala-congress-cant-digest-bjp-celebrating-its-icons/
476186818,20151015,201510,2015,2015.7808,INDLEG,MAHARASHTRA,IND,,,,,LEG,,,GOV,PRESIDENT,,,,,,GOV,,,1,051,051,05,1,3.4,20,1,20,-2.82685512367491,0,,,,,,,0,,,,,,,0,,,,,,,20151015,http://timesofindia.indiatimes.com/city/noida/Credai-wants-industry-status-for-real-estate/articleshow/49368180.cms
476376712,20151015,201510,2015,2015.7808,INDLEG,RAJASTHAN,IND,,,,,LEG,,,LEG,LEGISLATIVE COUNCIL,,,,,,LEG,,,1,057,057,05,1,8.0,30,1,10,1.9893899204244,0,,,,,,,0,,,,,,,0,,,,,,,20151015,http://www.business-standard.com/article/pti-stories/top-ministers-discuss-on-proposals-of-upper-house-in-assam-115101501229_1.html
470601342,20150927,201509,2015,2015.7315,INDLEG,KERALA,IND,,,,,LEG,,,,,,,,,,,,,0,051,051,05,1,3.4,2,1,2,2.51256281407035,5,"Kerala, Kerala, India",IN,IN13,10.0,76.5,-2100307,0,,,,,,,5,"Kerala, Kerala, India",IN,IN13,10.0,76.5,-2100307,20150927,http://www.thehindu.com/news/national/kerala/parties-setting-political-pitch-for-show-of-strength/article7694093.ece
483050561,20151109,201511,2015,2015.8466,INDLEG,BIHAR,IND,,,,,LEG,,,,,,,,,,,,,1,051,051,05,1,3.4,10,5,10,-3.06769523170664,4,"Bihar, Bihar, India",IN,IN34,25.1833,85.5167,-2091797,0,,,,,,,4,"Bihar, Bihar, India",IN,IN34,25.1833,85.5167,-2091797,20151109,http://www.sanluisobispo.com/news/nation-world/world/article43693419.html
483050562,20151109,201511,2015,2015.8466,INDLEG,ASSAM,IND,,,,,LEG,,,IND,BIHAR,IND,,,,,,,,1,051,051,05,1,3.4,10,1,10,1.30505709624796,0,,,,,,,0,,,,,,,0,,,,,,,20151109,http://www.telegraphindia.com/1151109/jsp/northeast/story_52197.jsp
483079250,20151109,201511,2015,2015.8466,INDLEG,BIHAR,IND,,,,,LEG,,,,,,,,,,,,,1,051,051,05,1,3.4,2,1,2,-3.40788072417466,5,"Uttar Pradesh, Uttar Pradesh, India",IN,IN36,27.25,80.75,-2113996,0,,,,,,,5,"Uttar Pradesh, Uttar Pradesh, India",IN,IN36,27.25,80.75,-2113996,20151109,http://www.4-traders.com/TWITTER-INC-14772790/news/Modi-Concedes-Election-Defeat-in-Indias-Bihar-State-21373131/
475470311,20151013,201510,2015,2015.7753,INDLEG,KERALA,IND,,,,,LEG,,,,,,,,,,,,,1,051,051,05,1,3.4,5,1,5,0.84033613445379,0,,,,,,,0,,,,,,,0,,,,,,,20151013,http://www.newindianexpress.com/cities/kochi/Dist-Panchayat-LDF-Makes-Strong-Bid/2015/10/13/article3076507.ece
486986907,20151121,201511,2015,2015.8795,INDLEG,KERALA,IND,,,,,LEG,,,PTY,PARTY MEMBER,,,,,,,,,1,051,051,05,1,3.4,10,1,10,2.64900662251655,0,,,,,,,0,,,,,,,0,,,,,,,20151121,http://www.newindianexpress.com/states/kerala/KCM-Backs-BJP-Candidate-in-Kuttoor/2015/11/21/article3138617.ece
475151382,20151012,201510,2015,2015.7726,INDLEG,MUMBAI,IND,,,,,LEG,,,GOVLEG,PRESIDENT,,,,,,GOV,LEG,,0,051,051,05,1,3.4,20,9,18,0.231434229017957,4,"Mumbai, Maharashtra, India",IN,IN16,18.975,72.8258,-2092174,4,"Mumbai, Maharashtra, India",IN,IN16,18.975,72.8258,-2092174,4,"Mumbai, Maharashtra, India",IN,IN16,18.975,72.8258,-2092174,20151012,http://www.gulf-times.com/india/185/details/458458/ambedkar-inspiration-for-the-oppressed:-pm
475346695,20151012,201510,2015,2015.7726,INDLEG,JHARKHAND,IND,,,,,LEG,,,,,,,,,,,,,1,051,051,05,1,3.4,10,1,10,2.77777777777778,0,,,,,,,0,,,,,,,0,,,,,,,20151012,http://news.webindia123.com/news/Articles/India/20151012/2700536.html
484857687,20151114,201511,2015,2015.8603,INDLEG,KERALA,IND,,,,,LEG,,,IND,KERALA,IND,,,,,,,,1,051,051,05,1,3.4,50,4,40,-1.89006426286086,0,,,,,,,0,,,,,,,0,,,,,,,20151114,http://www.india.com/news/india/church-expresses-displeasure-over-k-m-mani-not-naming-successor-705628/
495361197,20151218,201512,2015,2015.9534,INDLEG,ARUNACHAL PRADESH,IND,,,,,LEG,,,INDJUD,GAUHATI,IND,,,,,JUD,,,1,051,051,05,1,3.4,12,5,12,0.255271035578558,4,"Arunachal, Assam, India",IN,IN03,24.8667,92.7667,-2089162,4,"Arunachal, Assam, India",IN,IN03,24.8667,92.7667,-2089162,4,"Arunachal, Assam, India",IN,IN03,24.8667,92.7667,-2089162,20151218,http://www.business-standard.com/article/pti-stories/apcc-demands-arunachal-governor-s-resignation-115121800485_1.html
495361198,20151218,201512,2015,2015.9534,INDLEG,ARUNACHAL PRADESH,IND,,,,,LEG,,,INDJUD,GAUHATI,IND,,,,,JUD,,,0,051,051,05,1,3.4,2,1,2,0.53050397877985,4,"Arunachal, Assam, India",IN,IN03,24.8667,92.7667,-2089162,4,"Gauhati, Assam, India",IN,IN03,26.1833,91.7333,-2096059,4,"Arunachal, Assam, India",IN,IN03,24.8667,92.7667,-2089162,20151218,http://www.business-standard.com/article/pti-stories/apcc-demands-arunachal-governor-s-resignation-115121800485_1.html
495539016,20151218,201512,2015,2015.9534,INDLEG,KERALA,IND,,,,,LEG,,,,,,,,,,,,,1,050,050,05,1,3.5,5,1,5,1.98863636363636,0,,,,,,,0,,,,,,,0,,,,,,,20151218,http://indianexpress.com/article/india/india-news-india/bjp-names-hardline-hindutva-face-as-kerala-chief/
495539017,20151218,201512,2015,2015.9534,INDLEG,KERALA,IND,,,,,LEG,,,CHR,CHRISTIAN,,,,CHR,,,,,1,050,050,05,1,3.5,5,1,5,1.98863636363636,0,,,,,,,0,,,,,,,0,,,,,,,20151218,http://indianexpress.com/article/india/india-news-india/bjp-names-hardline-hindutva-face-as-kerala-chief/
475894786,20151014,201510,2015,2015.7781,INDLEG,MAHARASHTRA,IND,,,,,LEG,,,GOV,PRESIDENT,,,,,,GOV,,,1,051,051,05,1,3.4,10,1,10,-2.81690140845071,0,,,,,,,0,,,,,,,0,,,,,,,20151014,http://realty.economictimes.indiatimes.com/news/industry/credai-ncr-demands-industry-status-for-real-estate/49345824
476067775,20151014,201510,2015,2015.7781,INDLEG,MUMBAI,IND,,,,,LEG,,,GOVLEG,PRESIDENT,,,,,,GOV,LEG,,1,051,051,05,1,3.4,4,2,4,-1.28934925967401,4,"Mumbai, Maharashtra, India",IN,IN16,18.975,72.8258,-2092174,4,"Mumbai, Maharashtra, India",IN,IN16,18.975,72.8258,-2092174,4,"Mumbai, Maharashtra, India",IN,IN16,18.975,72.8258,-2092174,20151014,http://www.lidtime.com/26th-november-will-be-marked-as-constitution-day-narendra-modi-2894/
493149386,20151211,201512,2015,2015.9342,INDLEG,WEST BENGAL,IND,,,,,LEG,,,LEG,CONGRESS,,,,,,LEG,,,1,050,050,05,1,3.5,10,1,10,0.0,0,,,,,,,0,,,,,,,0,,,,,,,20151211,http://echoofindia.com/editorial/politics-sans-ideology-99785
494977449,20151217,201512,2015,2015.9507,INDLEG,ARUNACHAL PRADESH,IND,,,,,LEG,,,COP,DEPUTY,,,,,,COP,,,0,050,050,05,1,3.5,2,1,2,-2.71084337349398,4,"Arunachal, Assam, India",IN,IN03,24.8667,92.7667,-2089162,4,"Arunachal, Assam, India",IN,IN03,24.8667,92.7667,-2089162,4,"Arunachal, Assam, India",IN,IN03,24.8667,92.7667,-2089162,20151217,http://www.northeasttoday.in/arunachal-pradesh-bjp-declares-pul-as-leader-of-rebel-congress/
495089971,20151217,201512,2015,2015.9507,INDLEG,MAHARASHTRA,IND,,,,,LEG,,,mar,MARATHI,,,mar,,,,,,1,057,057,05,1,8.0,8,2,8,0.0,4,"Nagpur, Maharashtra, India",IN,IN16,21.15,79.1,-2105396,4,"Nagpur, Maharashtra, India",IN,IN16,21.15,79.1,-2105396,4,"Nagpur, Maharashtra, India",IN,IN16,21.15,79.1,-2105396,20151217,http://eprahaar.in/maha-council-gives-nod-to-form-marathi-language-committee/
495094961,20151217,201512,2015,2015.9507,INDLEG,MAHARASHTRA,IND,,,,,LEG,,,mar,MARATHI,,,mar,,,,,,1,057,057,05,1,8.0,20,1,10,-0.280112044817928,0,,,,,,,0,,,,,,,0,,,,,,,20151217,http://www.business-standard.com/article/pti-stories/maha-council-gives-nod-to-form-marathi-language-committee-115121700999_1.html
495160183,20151217,201512,2015,2015.9507,INDLEG,ARUNACHAL PRADESH,IND,,,,,LEG,,,JUD,HIGH COURT,,,,,,JUD,,,1,051,051,05,1,3.4,10,1,10,-0.52356020942408,0,,,,,,,0,,,,,,,0,,,,,,,20151217,http://theindianawaaz.com/top-awaaz/arunachal-row-gauhati-hc-stays-proceedings-of-current-assembly-session/
466591840,20150914,201509,2015,2015.6959,INDLEG,TAMIL NADU,IND,,,,,LEG,,,GOV,CHIEF MINISTER,,,,,,GOV,,,1,051,051,05,1,3.4,10,1,10,3.54609929078014,0,,,,,,,0,,,,,,,0,,,,,,,20150914,http://news.webindia123.com/news/Articles/India/20150914/2679397.html
470012282,20150924,201509,2015,2015.7233,INDLEG,NAGALAND,IND,,,,,LEG,,,,,,,,,,,,,0,057,057,05,1,8.0,2,1,2,-2.46305418719212,5,"Nagaland, Nagaland, India",IN,IN20,26.0,94.25,-2105305,0,,,,,,,5,"Nagaland, Nagaland, India",IN,IN20,26.0,94.25,-2105305,20150924,http://www.thehindu.com/opinion/op-ed/puncturing-wrong-notions-of-the-northeast/article7686062.ece
469349336,20150922,201509,2015,2015.7178,INDLEG,HARYANA,IND,,,,,LEG,,,LAB,WORKER,,,,,,LAB,,,1,051,051,05,1,3.4,10,1,10,-1.23456790123457,0,,,,,,,0,,,,,,,0,,,,,,,20150922,http://indianexpress.com/article/india/punjab-and-haryana/congress-asks-amarinder-bajwa-not-to-harm-party/
485369455,20151116,201511,2015,2015.8658,INDLEG,KERALA,IND,,,,,LEG,,,,,,,,,,,,,1,051,051,05,1,3.4,1,1,1,-1.48514851485149,4,"New Delhi, Delhi, India",IN,IN07,28.6,77.2,-2106102,0,,,,,,,4,"New Delhi, Delhi, India",IN,IN07,28.6,77.2,-2106102,20151116,http://english.manoramaonline.com/news/just-in/bjp-extends-support-kerala-congress-rejects.html
483853969,20151111,201511,2015,2015.8521,INDLEG,BIHAR,IND,,,,,LEG,,,,,,,,,,,,,1,051,051,05,1,3.4,2,1,2,3.09523809523809,4,"Bihar, Bihar, India",IN,IN34,25.1833,85.5167,-2091797,0,,,,,,,4,"Bihar, Bihar, India",IN,IN34,25.1833,85.5167,-2091797,20151111,http://www.sakshipost.com/index.php/news/politics/67152-lalu-s-kin-to-occupy-key-positions-in-nitish-cabinet.html
470334640,20150925,201509,2015,2015.726,INDLEG,DELHI,IND,,,,,LEG,,,JUD,MAGISTRATE,,,,,,JUD,,,1,051,051,05,1,3.4,1,1,1,-2.84810126582279,4,"Delhi, Delhi, India",IN,IN07,28.6667,77.2167,-2094230,4,"Delhi, Delhi, India",IN,IN07,28.6667,77.2167,-2094230,4,"Delhi, Delhi, India",IN,IN07,28.6667,77.2167,-2094230,20150925,http://www.hindustantimes.com/delhi/day-after-assault-on-bureaucrat-bjp-mp-wants-jung-s-removal/story-pYIawYH1IVrWe7ggxfUo7I.html
483581240,20151110,201511,2015,2015.8493,INDLEG,KERALA,IND,,,,,LEG,,,LEGGOV,CONGRESS,,,,,,LEG,GOV,,1,051,051,05,1,3.4,10,1,10,-4.7244094488189,0,,,,,,,0,,,,,,,0,,,,,,,20151110,http://indianexpress.com/article/india/india-news-india/bar-bribery-case-k-m-mani-resigns-as-finance-minister-of-kerala/
492723194,20151209,201512,2015,2015.9288,INDLEG,WEST BENGAL,IND,,,,,LEG,,,GOV,GOVERNMENT,,,,,,GOV,,,0,051,051,05,1,3.4,6,1,6,-1.34297520661157,4,"Bihar, Bihar, India",IN,IN34,25.1833,85.5167,-2091797,4,"Bihar, Bihar, India",IN,IN34,25.1833,85.5167,-2091797,4,"Bihar, Bihar, India",IN,IN34,25.1833,85.5167,-2091797,20151209,http://www.tribuneindia.com/news/comment/will-it-be-partytime-for-the-opposition-in-2019/168853.html
492723195,20151209,201512,2015,2015.9288,INDLEG,WEST BENGAL,IND,,,,,LEG,,,GOV,GOVERNMENT,,,,,,GOV,,,0,051,051,05,1,3.4,2,1,2,-1.34297520661157,4,"Lucknow, Uttar Pradesh, India",IN,IN36,26.85,80.9167,-2102835,4,"Bihar, Bihar, India",IN,IN34,25.1833,85.5167,-2091797,4,"Bihar, Bihar, India",IN,IN34,25.1833,85.5167,-2091797,20151209,http://www.tribuneindia.com/news/comment/will-it-be-partytime-for-the-opposition-in-2019/168853.html
492723196,20151209,201512,2015,2015.9288,INDLEG,WEST BENGAL,IND,,,,,LEG,,,GOV,GOVERNMENT,,,,,,GOV,,,0,051,051,05,1,3.4,2,1,2,-1.34297520661157,4,"Lucknow, Uttar Pradesh, India",IN,IN36,26.85,80.9167,-2102835,4,"Lucknow, Uttar Pradesh, India",IN,IN36,26.85,80.9167,-2102835,4,"Lucknow, Uttar Pradesh, India",IN,IN36,26.85,80.9167,-2102835,20151209,http://www.tribuneindia.com/news/comment/will-it-be-partytime-for-the-opposition-in-2019/168853.html
494534349,20151215,201512,2015,2015.9452,INDLEG,MAHARASHTRA,IND,,,,,LEG,,,sen,SENA,,,sen,,,,,,1,053,053,05,1,3.8,6,1,6,-0.95541401273885,4,"Mumbai, Maharashtra, India",IN,IN16,18.975,72.8258,-2092174,4,"Mumbai, Maharashtra, India",IN,IN16,18.975,72.8258,-2092174,4,"Mumbai, Maharashtra, India",IN,IN16,18.975,72.8258,-2092174,20151215,http://www.hindustantimes.com/mumbai/speaker-rejects-shiv-sena-s-privilege-motion-against-advocate-general-of-maharashtra/story-Scg8Z77chEY0sOYOcDwktK.html
